transaction_id;client_id;montant;pays_destination;pays_client;heure;est_suspecte;score_montant;score_pays_destination;score_client;score_nocturne;score_risque;niveau_risque;date_calcul
TXN-006017;CLT-0035;4694,33;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006018;CLT-0009;3341,68;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006019;CLT-0032;2886,93;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006020;CLT-0007;2458,32;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006021;CLT-0100;2434,99;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006022;CLT-0027;3380,69;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006023;CLT-0042;1511,0;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006024;CLT-0042;31098,1;Îles Caïmans;Italie;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-006025;CLT-0087;4567,68;Îles Caïmans;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006026;CLT-0059;3333,76;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-006027;CLT-0044;20,62;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006028;CLT-0084;3189,63;Espagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006029;CLT-0028;4703,79;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006030;CLT-0014;191,74;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006031;CLT-0023;4415,22;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006032;CLT-0066;448,02;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006033;CLT-0018;3579,64;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006034;CLT-0074;3161,55;Panama;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006035;CLT-0053;3290,41;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006036;CLT-0041;1589,83;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006037;CLT-0024;4944,57;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006038;CLT-0024;2059,68;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006039;CLT-0071;652,99;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006040;CLT-0079;4601,26;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006041;CLT-0078;39635,84;Espagne;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006042;CLT-0100;4501,9;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006043;CLT-0017;2997,0;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006044;CLT-0055;1763,22;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006045;CLT-0025;1085,69;Espagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006046;CLT-0062;41,13;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006047;CLT-0077;2146,25;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006048;CLT-0037;55829,09;Allemagne;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006049;CLT-0031;560,05;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006050;CLT-0057;422,6;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006051;CLT-0053;906,28;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006052;CLT-0052;885,91;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006053;CLT-0054;1705,37;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006054;CLT-0054;1665,47;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006055;CLT-0081;3375,52;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006056;CLT-0001;70990,02;Panama;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-006057;CLT-0056;4228,84;Russie;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006058;CLT-0060;58377,12;France;Italie;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006059;CLT-0012;425,31;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006060;CLT-0031;2998,15;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006061;CLT-0030;1155,88;Panama;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006062;CLT-0090;1416,56;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006063;CLT-0008;2098,83;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006064;CLT-0068;4304,82;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006065;CLT-0034;23367,47;Panama;France;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-006066;CLT-0074;3423,7;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006067;CLT-0009;1529,89;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006068;CLT-0013;173,56;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006069;CLT-0093;1962,84;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006070;CLT-0001;1023,38;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006071;CLT-0025;1847,84;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006072;CLT-0016;79307,96;Espagne;Espagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006073;CLT-0082;4646,09;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006074;CLT-0057;63,51;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006075;CLT-0080;1711,64;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006076;CLT-0073;4602,92;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006077;CLT-0048;4204,43;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006078;CLT-0005;3029,6;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006079;CLT-0100;3700,09;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006080;CLT-0088;69025,71;Panama;Allemagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-006081;CLT-0078;2952,41;Allemagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006082;CLT-0076;3255,8;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006083;CLT-0078;2502,84;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006084;CLT-0038;38483,54;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006085;CLT-0048;1676,9;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006086;CLT-0048;4263,93;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006087;CLT-0069;4348,05;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-006088;CLT-0058;89935,9;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006089;CLT-0085;3802,83;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006090;CLT-0095;45941,57;France;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006091;CLT-0056;4431,89;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006092;CLT-0072;4223,14;Russie;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006093;CLT-0064;83895,09;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006094;CLT-0086;1730,18;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006095;CLT-0007;2459,83;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006096;CLT-0050;2326,09;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006097;CLT-0043;511,78;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006098;CLT-0058;150,58;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006099;CLT-0073;1816,46;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006100;CLT-0027;38806,8;Îles Caïmans;Espagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-006101;CLT-0095;4638,01;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006102;CLT-0023;3914,35;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006103;CLT-0060;39052,43;Îles Caïmans;Italie;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-006104;CLT-0016;953,79;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006105;CLT-0034;2455,42;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006106;CLT-0078;1417,94;Panama;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006107;CLT-0086;3074,95;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006108;CLT-0078;1183,63;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006109;CLT-0099;895,44;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006110;CLT-0033;317,29;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006111;CLT-0074;78457,47;Îles Caïmans;Allemagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-006112;CLT-0048;2880,23;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006113;CLT-0062;390,75;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006114;CLT-0017;63801,29;Russie;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006115;CLT-0023;1184,75;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006116;CLT-0100;60045,39;Russie;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006117;CLT-0024;2525,86;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006118;CLT-0026;4273,92;Panama;Italie;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006119;CLT-0017;28075,97;Allemagne;Îles Caïmans;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006120;CLT-0056;64096,65;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006121;CLT-0088;2842,61;Panama;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006122;CLT-0041;3224,41;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006123;CLT-0100;2479,79;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006124;CLT-0086;1027,16;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006125;CLT-0032;1603,13;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006126;CLT-0005;36747,01;France;Panama;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006127;CLT-0080;2302,54;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006128;CLT-0090;948,59;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006129;CLT-0079;4959,14;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006130;CLT-0049;511,1;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006131;CLT-0003;2690,16;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006132;CLT-0035;4614,47;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006133;CLT-0039;70366,29;Russie;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006134;CLT-0080;2969,09;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006135;CLT-0001;2926,84;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006136;CLT-0054;4387,68;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006137;CLT-0076;786,56;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006138;CLT-0068;4766,68;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006139;CLT-0005;36270,72;Espagne;Panama;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006140;CLT-0012;1984,15;Espagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006141;CLT-0050;4395,16;Espagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006142;CLT-0037;1678,27;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006143;CLT-0030;23474,58;Espagne;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006144;CLT-0022;3118,69;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006145;CLT-0097;29,79;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006146;CLT-0050;1153,08;Panama;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006147;CLT-0007;1303,35;Îles Caïmans;Suisse;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006148;CLT-0068;76852,64;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006149;CLT-0014;4976,11;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006150;CLT-0098;382,05;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006151;CLT-0082;22829,76;Russie;Panama;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006152;CLT-0006;346,2;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006153;CLT-0068;3325,64;Espagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006154;CLT-0056;26994,88;Panama;Allemagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-006155;CLT-0044;71,54;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006156;CLT-0071;2161,16;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006157;CLT-0094;503,53;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006158;CLT-0095;3522,41;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006159;CLT-0083;4074,06;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006160;CLT-0035;2918,66;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006161;CLT-0028;1428,38;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006162;CLT-0075;1989,89;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006163;CLT-0020;850,36;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006164;CLT-0014;4105,75;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006165;CLT-0065;769,21;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006166;CLT-0067;4898,67;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-006167;CLT-0089;1493,5;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006168;CLT-0016;4698,08;Îles Caïmans;Espagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006169;CLT-0014;3343,44;Espagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006170;CLT-0016;3472,3;Allemagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006171;CLT-0084;3599,42;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006172;CLT-0018;13362,36;France;Panama;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006173;CLT-0099;4145,82;Allemagne;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006174;CLT-0094;2720,29;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006175;CLT-0051;4384,93;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006176;CLT-0100;417,55;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006177;CLT-0021;1572,54;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006178;CLT-0061;206,38;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006179;CLT-0084;681,73;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006180;CLT-0091;4550,54;Russie;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006181;CLT-0064;4856,99;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006182;CLT-0023;47047,45;France;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006183;CLT-0005;80432,72;France;Panama;14;1;40;0;20;0;60;ÉLEVÉ;2026-05-14 11:56:32
TXN-006184;CLT-0092;66569,64;France;Suisse;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006185;CLT-0045;2315,14;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006186;CLT-0056;1453,81;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006187;CLT-0097;2432,13;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32
TXN-006188;CLT-0014;1105,46;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006189;CLT-0049;2561,33;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006190;CLT-0055;2302,51;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006191;CLT-0036;4919,16;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006192;CLT-0030;4571,29;Panama;Allemagne;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006193;CLT-0093;363,17;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006194;CLT-0032;3257,5;Russie;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006195;CLT-0084;1737,44;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006196;CLT-0071;40,59;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006197;CLT-0026;3051,01;Russie;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006198;CLT-0017;2086,58;Allemagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006199;CLT-0075;67,31;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006200;CLT-0036;4117,8;Espagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006201;CLT-0075;822,79;Panama;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006202;CLT-0091;79090,46;Panama;Allemagne;14;1;40;25;0;0;65;ÉLEVÉ;2026-05-14 11:56:32
TXN-006203;CLT-0075;1761,58;Allemagne;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006204;CLT-0013;1778,39;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006205;CLT-0030;1719,7;Allemagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006206;CLT-0002;1783,85;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006207;CLT-0019;2461,27;Allemagne;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006208;CLT-0063;2104,85;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006209;CLT-0026;4789,36;Allemagne;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006210;CLT-0067;2729,51;Russie;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006211;CLT-0080;76943,31;Allemagne;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006212;CLT-0057;4304,99;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006213;CLT-0057;608,83;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006214;CLT-0010;4284,58;Espagne;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006215;CLT-0014;4770,32;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006216;CLT-0094;1211,28;Espagne;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006217;CLT-0069;141,47;France;Panama;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006218;CLT-0048;2093,23;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006219;CLT-0020;653,66;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006220;CLT-0058;128,44;France;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006221;CLT-0055;4862,85;Russie;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006222;CLT-0025;3211,23;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006223;CLT-0002;3036,85;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006224;CLT-0040;1407,72;Espagne;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006225;CLT-0017;1032,6;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006226;CLT-0003;341,05;Îles Caïmans;France;14;0;0;25;0;0;25;MODÉRÉ;2026-05-14 11:56:32
TXN-006227;CLT-0015;9042,86;France;France;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006228;CLT-0074;1838,27;France;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006229;CLT-0088;49095,17;Allemagne;Allemagne;14;1;40;0;0;0;40;ÉLEVÉ;2026-05-14 11:56:32
TXN-006230;CLT-0060;1793,13;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006231;CLT-0091;3976,61;Russie;Allemagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006232;CLT-0063;4532,05;Russie;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006233;CLT-0028;4589,95;Russie;France;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006234;CLT-0078;391,52;France;Suisse;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006235;CLT-0059;2873,07;France;Îles Caïmans;14;0;0;0;20;0;20;MODÉRÉ;2026-05-14 11:56:32
TXN-006236;CLT-0036;2387,99;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006237;CLT-0053;1602,23;France;Espagne;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
TXN-006238;CLT-0036;3953,93;France;Italie;14;0;0;0;0;0;0;FAIBLE;2026-05-14 11:56:32
