transaction_id,client_id,date_transaction,montant,devise,type_transaction,pays_destination,est_suspecte
TXN-005431,CLT-0065,2025-08-23 14:42:30,86724.72,EUR,Virement international,Russie,True
TXN-005432,CLT-0020,2025-12-08 14:42:30,774.23,EUR,Paiement carte,France,False
TXN-005433,CLT-0052,2026-02-27 14:42:30,690.29,EUR,Virement,Îles Caïmans,False
TXN-005434,CLT-0044,2026-05-13 14:42:30,2193.36,EUR,Retrait,Russie,False
TXN-005435,CLT-0005,2025-10-08 14:42:30,52887.3,EUR,Dépôt,Îles Caïmans,True
TXN-005436,CLT-0002,2025-08-23 14:42:30,1995.09,EUR,Retrait,France,False
TXN-005437,CLT-0049,2025-10-20 14:42:30,4818.84,EUR,Dépôt,Russie,False
TXN-005438,CLT-0082,2025-11-06 14:42:30,2890.37,EUR,Virement,France,False
TXN-005439,CLT-0023,2026-03-11 14:42:30,2623.25,EUR,Dépôt,France,False
TXN-005440,CLT-0087,2025-11-03 14:42:30,1811.21,EUR,Dépôt,France,False
TXN-005441,CLT-0074,2026-03-31 14:42:30,3961.1,EUR,Virement international,France,False
TXN-005442,CLT-0072,2025-12-31 14:42:30,2786.27,EUR,Virement,Russie,False
TXN-005443,CLT-0001,2025-09-14 14:42:30,69113.26,EUR,Virement international,Îles Caïmans,True
TXN-005444,CLT-0022,2025-11-07 14:42:30,4493.08,EUR,Virement,Russie,False
TXN-005445,CLT-0061,2026-04-15 14:42:30,526.27,EUR,Dépôt,France,False
TXN-005446,CLT-0075,2025-08-06 14:42:30,1132.43,EUR,Dépôt,Russie,False
TXN-005447,CLT-0083,2026-02-25 14:42:30,2270.53,EUR,Dépôt,Îles Caïmans,False
TXN-005448,CLT-0012,2026-04-09 14:42:30,12672.65,EUR,Virement,France,True
TXN-005449,CLT-0064,2026-03-20 14:42:30,48801.42,EUR,Virement international,Panama,True
TXN-005450,CLT-0007,2025-11-04 14:42:30,23365.12,EUR,Retrait,Panama,True
TXN-005451,CLT-0088,2026-02-19 14:42:30,2831.08,EUR,Retrait,France,False
TXN-005452,CLT-0023,2025-06-02 14:42:30,9040.1,EUR,Virement international,Russie,True
TXN-005453,CLT-0061,2025-07-09 14:42:30,3125.61,EUR,Dépôt,Russie,False
TXN-005454,CLT-0082,2025-11-24 14:42:30,3273.22,EUR,Retrait,Îles Caïmans,False
TXN-005455,CLT-0096,2025-09-24 14:42:30,4336.67,EUR,Dépôt,Espagne,False
TXN-005456,CLT-0050,2026-02-25 14:42:30,843.32,EUR,Virement international,Espagne,False
TXN-005457,CLT-0011,2025-12-20 14:42:30,837.16,EUR,Paiement carte,Espagne,False
TXN-005458,CLT-0057,2026-01-25 14:42:30,75734.75,EUR,Dépôt,France,True
TXN-005459,CLT-0012,2025-11-07 14:42:30,3936.65,EUR,Retrait,Allemagne,False
TXN-005460,CLT-0099,2025-07-04 14:42:30,3907.07,EUR,Retrait,Russie,False
TXN-005461,CLT-0095,2025-10-23 14:42:30,3983.14,EUR,Virement international,Russie,False
TXN-005462,CLT-0049,2025-06-01 14:42:30,584.91,EUR,Virement,Panama,False
TXN-005463,CLT-0039,2025-09-21 14:42:30,3836.44,EUR,Virement international,France,False
TXN-005464,CLT-0093,2025-07-02 14:42:30,2609.62,EUR,Paiement carte,France,False
TXN-005465,CLT-0066,2026-04-26 14:42:30,2945.27,EUR,Virement,Allemagne,False
TXN-005466,CLT-0052,2025-08-29 14:42:30,3986.85,EUR,Retrait,Espagne,False
TXN-005467,CLT-0033,2025-09-28 14:42:30,3372.46,EUR,Dépôt,Panama,False
TXN-005468,CLT-0056,2025-08-01 14:42:30,61696.63,EUR,Retrait,France,True
TXN-005469,CLT-0019,2025-12-02 14:42:30,3826.61,EUR,Paiement carte,France,False
TXN-005470,CLT-0008,2025-05-24 14:42:30,18140.72,EUR,Virement international,Panama,True
TXN-005471,CLT-0033,2025-08-13 14:42:30,4309.4,EUR,Paiement carte,Îles Caïmans,False
TXN-005472,CLT-0094,2025-06-05 14:42:30,3052.34,EUR,Dépôt,Allemagne,False
TXN-005473,CLT-0074,2025-11-12 14:42:30,391.11,EUR,Paiement carte,France,False
TXN-005474,CLT-0059,2025-06-10 14:42:30,1056.13,EUR,Retrait,Espagne,False
TXN-005475,CLT-0098,2026-05-09 14:42:30,4258.59,EUR,Virement,France,False
TXN-005476,CLT-0020,2025-12-29 14:42:30,82683.07,EUR,Dépôt,Russie,True
TXN-005477,CLT-0043,2025-11-23 14:42:30,679.94,EUR,Dépôt,France,False
TXN-005478,CLT-0071,2025-09-08 14:42:30,2590.04,EUR,Virement,France,False
TXN-005479,CLT-0061,2025-12-20 14:42:30,4270.79,EUR,Dépôt,Espagne,False
TXN-005480,CLT-0023,2025-12-14 14:42:30,1939.12,EUR,Virement international,Allemagne,False
TXN-005481,CLT-0093,2025-09-09 14:42:30,4792.47,EUR,Virement international,Espagne,False
TXN-005482,CLT-0011,2026-02-10 14:42:30,4933.47,EUR,Dépôt,Îles Caïmans,False
TXN-005483,CLT-0069,2025-11-22 14:42:30,23935.05,EUR,Virement,Espagne,True
TXN-005484,CLT-0055,2026-02-10 14:42:30,728.84,EUR,Paiement carte,Îles Caïmans,False
TXN-005485,CLT-0080,2025-06-15 14:42:30,2522.2,EUR,Paiement carte,Russie,False
TXN-005486,CLT-0043,2025-12-22 14:42:30,1659.91,EUR,Virement international,Espagne,False
TXN-005487,CLT-0031,2026-04-08 14:42:30,3794.87,EUR,Dépôt,France,False
TXN-005488,CLT-0093,2026-03-05 14:42:30,61102.77,EUR,Virement international,Allemagne,True
TXN-005489,CLT-0089,2026-05-12 14:42:30,4453.7,EUR,Dépôt,Îles Caïmans,False
TXN-005490,CLT-0009,2025-06-08 14:42:30,2273.86,EUR,Virement international,Allemagne,False
TXN-005491,CLT-0078,2025-08-22 14:42:30,4480.1,EUR,Virement,France,False
TXN-005492,CLT-0037,2025-08-16 14:42:30,1401.21,EUR,Dépôt,Russie,False
TXN-005493,CLT-0045,2025-06-05 14:42:30,2115.44,EUR,Paiement carte,France,False
TXN-005494,CLT-0053,2025-11-10 14:42:30,358.83,EUR,Virement international,Îles Caïmans,False
TXN-005495,CLT-0008,2026-01-11 14:42:30,19511.22,EUR,Paiement carte,France,True
TXN-005496,CLT-0067,2026-01-04 14:42:30,1683.09,EUR,Virement,Panama,False
TXN-005497,CLT-0017,2026-04-26 14:42:30,519.67,EUR,Retrait,Russie,False
TXN-005498,CLT-0007,2026-01-06 14:42:30,1504.55,EUR,Retrait,Russie,False
TXN-005499,CLT-0092,2025-06-14 14:42:30,889.54,EUR,Paiement carte,France,False
TXN-005500,CLT-0037,2026-02-20 14:42:30,3182.34,EUR,Dépôt,Russie,False
TXN-005501,CLT-0009,2026-02-06 14:42:30,1767.2,EUR,Virement,France,False
TXN-005502,CLT-0002,2025-05-21 14:42:30,1056.44,EUR,Paiement carte,France,False
TXN-005503,CLT-0051,2026-04-19 14:42:30,2446.47,EUR,Paiement carte,France,False
TXN-005504,CLT-0080,2025-11-17 14:42:30,4411.2,EUR,Virement international,Panama,False
TXN-005505,CLT-0056,2025-11-13 14:42:30,1889.78,EUR,Dépôt,Espagne,False
TXN-005506,CLT-0081,2026-02-18 14:42:30,88918.03,EUR,Virement international,France,True
TXN-005507,CLT-0085,2026-02-15 14:42:30,389.37,EUR,Virement international,Îles Caïmans,False
TXN-005508,CLT-0079,2025-12-03 14:42:30,217.1,EUR,Dépôt,Îles Caïmans,False
TXN-005509,CLT-0098,2025-08-17 14:42:30,3576.61,EUR,Dépôt,France,False
TXN-005510,CLT-0069,2025-05-24 14:42:30,4453.9,EUR,Dépôt,Russie,False
TXN-005511,CLT-0032,2026-04-21 14:42:30,1648.41,EUR,Virement,Allemagne,False
TXN-005512,CLT-0070,2025-07-02 14:42:30,846.13,EUR,Virement international,Russie,False
TXN-005513,CLT-0027,2026-02-17 14:42:30,71822.03,EUR,Retrait,France,True
TXN-005514,CLT-0067,2025-10-30 14:42:30,2168.63,EUR,Paiement carte,Espagne,False
TXN-005515,CLT-0070,2025-09-09 14:42:30,46498.71,EUR,Paiement carte,France,True
TXN-005516,CLT-0100,2025-06-08 14:42:30,2712.48,EUR,Dépôt,France,False
TXN-005517,CLT-0004,2025-11-01 14:42:30,2650.63,EUR,Retrait,France,False
TXN-005518,CLT-0058,2025-09-08 14:42:30,94472.9,EUR,Virement international,Allemagne,True
TXN-005519,CLT-0096,2026-04-03 14:42:30,2193.78,EUR,Virement,Îles Caïmans,False
TXN-005520,CLT-0035,2026-01-20 14:42:30,2689.35,EUR,Dépôt,Panama,False
TXN-005521,CLT-0023,2025-10-08 14:42:30,1717.19,EUR,Retrait,France,False
TXN-005522,CLT-0064,2025-09-24 14:42:30,4258.33,EUR,Virement,France,False
TXN-005523,CLT-0046,2025-08-15 14:42:30,1072.7,EUR,Virement international,Russie,False
TXN-005524,CLT-0029,2025-09-19 14:42:30,4708.18,EUR,Retrait,France,False
TXN-005525,CLT-0003,2025-09-26 14:42:30,4080.92,EUR,Dépôt,France,False
TXN-005526,CLT-0043,2026-02-24 14:42:30,218.38,EUR,Dépôt,Panama,False
TXN-005527,CLT-0093,2025-07-08 14:42:30,2058.62,EUR,Retrait,Russie,False
TXN-005528,CLT-0005,2025-06-15 14:42:30,4915.49,EUR,Dépôt,France,False
TXN-005529,CLT-0069,2025-08-01 14:42:30,49470.82,EUR,Virement,Panama,True
TXN-005530,CLT-0052,2025-12-18 14:42:30,2112.42,EUR,Paiement carte,Allemagne,False
TXN-005531,CLT-0049,2025-11-19 14:42:30,4208.63,EUR,Virement international,France,False
TXN-005532,CLT-0086,2025-08-23 14:42:30,4827.09,EUR,Dépôt,Îles Caïmans,False
TXN-005533,CLT-0092,2026-02-07 14:42:30,1149.04,EUR,Retrait,France,False
TXN-005534,CLT-0078,2025-08-08 14:42:30,823.54,EUR,Dépôt,Panama,False
TXN-005535,CLT-0004,2025-10-01 14:42:30,4590.92,EUR,Virement,Îles Caïmans,False
TXN-005536,CLT-0034,2025-07-03 14:42:30,1203.37,EUR,Dépôt,Espagne,False
TXN-005537,CLT-0063,2026-04-27 14:42:30,2114.51,EUR,Paiement carte,France,False
TXN-005538,CLT-0008,2026-01-28 14:42:30,2977.25,EUR,Virement,France,False
TXN-005539,CLT-0074,2026-01-08 14:42:30,245.52,EUR,Virement international,France,False
TXN-005540,CLT-0064,2025-08-28 14:42:30,1214.21,EUR,Virement,Îles Caïmans,False
TXN-005541,CLT-0055,2025-11-12 14:42:30,27474.57,EUR,Virement international,France,True
TXN-005542,CLT-0005,2026-04-05 14:42:30,4439.2,EUR,Virement international,France,False
TXN-005543,CLT-0027,2026-01-22 14:42:30,1836.22,EUR,Paiement carte,Espagne,False
TXN-005544,CLT-0059,2025-10-19 14:42:30,996.66,EUR,Virement,France,False
TXN-005545,CLT-0066,2026-02-18 14:42:30,2254.76,EUR,Paiement carte,France,False
TXN-005546,CLT-0078,2025-11-07 14:42:30,4630.75,EUR,Paiement carte,Panama,False
TXN-005547,CLT-0038,2025-06-06 14:42:30,4583.43,EUR,Dépôt,Russie,False
TXN-005548,CLT-0048,2025-07-26 14:42:30,1722.87,EUR,Dépôt,France,False
TXN-005549,CLT-0031,2025-06-15 14:42:30,1627.81,EUR,Paiement carte,France,False
TXN-005550,CLT-0015,2025-09-29 14:42:30,3161.39,EUR,Dépôt,Panama,False
TXN-005551,CLT-0010,2025-12-18 14:42:30,4785.78,EUR,Virement international,Allemagne,False
TXN-005552,CLT-0041,2025-05-25 14:42:30,4710.88,EUR,Retrait,Panama,False
TXN-005553,CLT-0086,2025-09-23 14:42:30,89173.49,EUR,Virement international,France,True
TXN-005554,CLT-0041,2025-06-15 14:42:30,380.79,EUR,Virement,France,False
TXN-005555,CLT-0039,2026-03-27 14:42:30,3551.73,EUR,Dépôt,Russie,False
TXN-005556,CLT-0008,2026-02-26 14:42:30,1486.3,EUR,Retrait,France,False
TXN-005557,CLT-0081,2025-09-13 14:42:30,3327.41,EUR,Paiement carte,Espagne,False
TXN-005558,CLT-0019,2025-08-06 14:42:30,138.35,EUR,Dépôt,France,False
TXN-005559,CLT-0031,2025-05-29 14:42:30,3646.62,EUR,Retrait,France,False
TXN-005560,CLT-0037,2025-12-19 14:42:30,3691.76,EUR,Virement,France,False
TXN-005561,CLT-0030,2025-10-02 14:42:30,4993.35,EUR,Dépôt,France,False
TXN-005562,CLT-0071,2026-03-29 14:42:30,460.37,EUR,Virement,Panama,False
TXN-005563,CLT-0062,2025-11-13 14:42:30,3303.57,EUR,Virement international,Panama,False
TXN-005564,CLT-0037,2026-04-30 14:42:30,315.04,EUR,Paiement carte,Espagne,False
TXN-005565,CLT-0031,2025-06-12 14:42:30,77641.52,EUR,Retrait,Panama,True
TXN-005566,CLT-0077,2025-08-03 14:42:30,50.72,EUR,Virement,France,False
TXN-005567,CLT-0034,2026-01-14 14:42:30,1520.0,EUR,Virement international,Panama,False
TXN-005568,CLT-0099,2025-07-10 14:42:30,1018.62,EUR,Virement international,Îles Caïmans,False
TXN-005569,CLT-0070,2025-10-07 14:42:30,4463.54,EUR,Paiement carte,France,False
TXN-005570,CLT-0015,2026-03-09 14:42:30,1203.69,EUR,Virement,France,False
TXN-005571,CLT-0090,2026-03-30 14:42:30,22391.91,EUR,Retrait,France,True
TXN-005572,CLT-0076,2025-12-16 14:42:30,206.77,EUR,Dépôt,France,False
TXN-005573,CLT-0007,2025-07-09 14:42:30,2632.96,EUR,Virement international,France,False
TXN-005574,CLT-0047,2025-12-10 14:42:30,3390.36,EUR,Retrait,Allemagne,False
TXN-005575,CLT-0074,2025-06-01 14:42:30,57788.28,EUR,Virement international,France,True
TXN-005576,CLT-0025,2026-01-22 14:42:30,359.82,EUR,Dépôt,Îles Caïmans,False
TXN-005577,CLT-0027,2025-05-22 14:42:30,3638.03,EUR,Virement,Russie,False
TXN-005578,CLT-0081,2025-10-05 14:42:30,1175.19,EUR,Paiement carte,Russie,False
TXN-005579,CLT-0090,2025-05-14 14:42:30,34134.17,EUR,Virement,Russie,True
TXN-005580,CLT-0089,2026-01-22 14:42:30,82668.41,EUR,Virement international,France,True
TXN-005581,CLT-0038,2025-09-10 14:42:30,4440.4,EUR,Virement,Panama,False
TXN-005582,CLT-0093,2026-01-11 14:42:30,160.56,EUR,Retrait,France,False
TXN-005583,CLT-0035,2026-01-06 14:42:30,85199.82,EUR,Dépôt,Panama,True
TXN-005584,CLT-0033,2026-04-04 14:42:30,4791.17,EUR,Virement international,Russie,False
TXN-005585,CLT-0059,2025-09-02 14:42:30,1731.26,EUR,Dépôt,France,False
TXN-005586,CLT-0020,2025-09-20 14:42:30,4299.72,EUR,Retrait,France,False
TXN-005587,CLT-0016,2026-01-27 14:42:30,3781.95,EUR,Paiement carte,France,False
TXN-005588,CLT-0065,2025-06-19 14:42:30,3314.06,EUR,Virement,France,False
TXN-005589,CLT-0041,2026-04-15 14:42:30,4265.35,EUR,Paiement carte,France,False
TXN-005590,CLT-0079,2025-07-24 14:42:30,3800.86,EUR,Paiement carte,Allemagne,False
TXN-005591,CLT-0003,2025-09-19 14:42:30,42707.55,EUR,Virement,Panama,True
TXN-005592,CLT-0051,2025-07-12 14:42:30,1411.87,EUR,Paiement carte,Allemagne,False
TXN-005593,CLT-0028,2026-01-07 14:42:30,693.25,EUR,Paiement carte,France,False
TXN-005594,CLT-0041,2025-05-30 14:42:30,17404.26,EUR,Virement international,France,True
TXN-005595,CLT-0036,2026-04-10 14:42:30,2904.19,EUR,Virement,Îles Caïmans,False
TXN-005596,CLT-0028,2025-12-12 14:42:30,921.2,EUR,Virement,Îles Caïmans,False
TXN-005597,CLT-0038,2025-09-04 14:42:30,2677.24,EUR,Dépôt,Allemagne,False
TXN-005598,CLT-0060,2026-01-09 14:42:30,3258.94,EUR,Dépôt,France,False
TXN-005599,CLT-0068,2026-03-02 14:42:30,2469.51,EUR,Dépôt,France,False
TXN-005600,CLT-0096,2025-11-22 14:42:30,2756.54,EUR,Dépôt,Panama,False
TXN-005601,CLT-0080,2026-01-25 14:42:30,4352.63,EUR,Virement,Îles Caïmans,False
TXN-005602,CLT-0067,2025-12-05 14:42:30,4819.64,EUR,Retrait,Allemagne,False
TXN-005603,CLT-0071,2026-01-28 14:42:30,2717.88,EUR,Paiement carte,Allemagne,False
TXN-005604,CLT-0025,2025-06-22 14:42:30,2817.34,EUR,Retrait,Allemagne,False
TXN-005605,CLT-0031,2025-05-23 14:42:30,172.38,EUR,Paiement carte,Espagne,False
TXN-005606,CLT-0054,2025-10-14 14:42:30,2599.22,EUR,Dépôt,Îles Caïmans,False
TXN-005607,CLT-0013,2025-12-28 14:42:30,4719.21,EUR,Paiement carte,Allemagne,False
TXN-005608,CLT-0052,2026-04-24 14:42:30,450.8,EUR,Retrait,France,False
TXN-005609,CLT-0074,2026-02-16 14:42:30,1732.58,EUR,Paiement carte,Russie,False
TXN-005610,CLT-0066,2025-11-11 14:42:30,617.92,EUR,Dépôt,France,False
TXN-005611,CLT-0033,2025-12-27 14:42:30,563.43,EUR,Virement,Panama,False
TXN-005612,CLT-0040,2025-05-17 14:42:30,2724.81,EUR,Retrait,Îles Caïmans,False
TXN-005613,CLT-0049,2025-08-11 14:42:30,372.73,EUR,Virement,France,False
TXN-005614,CLT-0049,2026-02-01 14:42:30,4587.99,EUR,Virement,France,False
TXN-005615,CLT-0043,2026-05-02 14:42:30,840.27,EUR,Dépôt,Panama,False
TXN-005616,CLT-0034,2025-11-15 14:42:30,1355.37,EUR,Retrait,Îles Caïmans,False
TXN-005617,CLT-0097,2025-08-27 14:42:30,1241.52,EUR,Dépôt,Allemagne,False
TXN-005618,CLT-0004,2025-12-28 14:42:30,456.63,EUR,Retrait,Espagne,False
TXN-005619,CLT-0088,2025-06-24 14:42:30,3386.53,EUR,Dépôt,Espagne,False
TXN-005620,CLT-0087,2025-11-13 14:42:30,4239.52,EUR,Paiement carte,Îles Caïmans,False
TXN-005621,CLT-0012,2026-05-10 14:42:30,28085.46,EUR,Virement,Îles Caïmans,True
TXN-005622,CLT-0100,2025-09-01 14:42:30,696.96,EUR,Retrait,Allemagne,False
TXN-005623,CLT-0061,2025-07-17 14:42:30,1888.27,EUR,Dépôt,France,False
TXN-005624,CLT-0096,2025-09-28 14:42:30,3261.65,EUR,Retrait,Îles Caïmans,False
TXN-005625,CLT-0085,2025-11-06 14:42:30,1166.45,EUR,Virement,Panama,False
TXN-005626,CLT-0075,2026-05-03 14:42:30,3158.59,EUR,Retrait,Espagne,False
TXN-005627,CLT-0011,2025-07-24 14:42:30,70303.83,EUR,Paiement carte,Panama,True
TXN-005628,CLT-0053,2026-02-06 14:42:30,17874.67,EUR,Dépôt,France,True
TXN-005629,CLT-0033,2025-06-26 14:42:30,4083.07,EUR,Virement international,Espagne,False
TXN-005630,CLT-0060,2025-09-13 14:42:30,3730.07,EUR,Virement,France,False
TXN-005631,CLT-0074,2025-09-06 14:42:30,871.88,EUR,Dépôt,Panama,False
TXN-005632,CLT-0077,2026-02-10 14:42:30,629.33,EUR,Dépôt,Espagne,False
TXN-005633,CLT-0074,2025-10-06 14:42:30,3746.74,EUR,Dépôt,Espagne,False
TXN-005634,CLT-0061,2025-05-22 14:42:30,15355.29,EUR,Dépôt,Îles Caïmans,True
TXN-005635,CLT-0001,2025-08-30 14:42:30,37823.16,EUR,Virement,France,True
TXN-005636,CLT-0083,2026-04-09 14:42:30,4651.79,EUR,Paiement carte,Allemagne,False
TXN-005637,CLT-0037,2025-06-08 14:42:30,2310.18,EUR,Dépôt,France,False
TXN-005638,CLT-0092,2025-10-16 14:42:30,3374.05,EUR,Retrait,Allemagne,False
TXN-005639,CLT-0078,2025-08-23 14:42:30,2118.59,EUR,Paiement carte,France,False
TXN-005640,CLT-0007,2026-04-20 14:42:30,3420.74,EUR,Virement,Russie,False
TXN-005641,CLT-0017,2026-03-22 14:42:30,56388.16,EUR,Virement international,Espagne,True
TXN-005642,CLT-0010,2025-10-18 14:42:30,1695.83,EUR,Retrait,France,False
TXN-005643,CLT-0039,2025-07-28 14:42:30,4371.04,EUR,Virement international,Espagne,False
TXN-005644,CLT-0023,2025-12-17 14:42:30,88127.15,EUR,Retrait,Panama,True
TXN-005645,CLT-0026,2025-08-09 14:42:30,3871.6,EUR,Retrait,Russie,False
TXN-005646,CLT-0092,2025-09-14 14:42:30,2679.03,EUR,Dépôt,Îles Caïmans,False
TXN-005647,CLT-0016,2025-08-02 14:42:30,2873.15,EUR,Retrait,France,False
TXN-005648,CLT-0049,2025-11-28 14:42:30,2078.63,EUR,Dépôt,Russie,False
TXN-005649,CLT-0044,2026-04-01 14:42:30,2367.04,EUR,Virement international,France,False
TXN-005650,CLT-0068,2026-04-10 14:42:30,3647.45,EUR,Paiement carte,France,False
TXN-005651,CLT-0036,2025-07-13 14:42:30,2613.49,EUR,Virement,France,False
TXN-005652,CLT-0054,2026-03-15 14:42:30,2888.52,EUR,Virement,France,False
TXN-005653,CLT-0049,2026-01-03 14:42:30,2012.63,EUR,Virement,France,False
TXN-005654,CLT-0008,2026-01-10 14:42:30,4282.73,EUR,Virement international,Russie,False
TXN-005655,CLT-0063,2025-12-10 14:42:30,1524.12,EUR,Retrait,Panama,False
TXN-005656,CLT-0093,2025-09-01 14:42:30,931.78,EUR,Paiement carte,Espagne,False
TXN-005657,CLT-0059,2025-09-02 14:42:30,4195.52,EUR,Virement,France,False
TXN-005658,CLT-0081,2026-03-13 14:42:30,2806.94,EUR,Retrait,Panama,False
TXN-005659,CLT-0021,2026-03-26 14:42:30,1678.33,EUR,Virement,France,False
TXN-005660,CLT-0052,2026-02-18 14:42:30,825.49,EUR,Paiement carte,France,False
TXN-005661,CLT-0094,2025-10-15 14:42:30,3332.56,EUR,Virement,France,False
TXN-005662,CLT-0071,2026-01-29 14:42:30,1809.32,EUR,Retrait,Panama,False
TXN-005663,CLT-0098,2025-10-19 14:42:30,2055.24,EUR,Virement international,France,False
TXN-005664,CLT-0002,2026-05-13 14:42:30,3844.99,EUR,Retrait,Russie,False
TXN-005665,CLT-0003,2025-07-14 14:42:30,73860.12,EUR,Paiement carte,France,True
TXN-005666,CLT-0068,2026-04-12 14:42:30,2442.22,EUR,Virement international,Îles Caïmans,False
TXN-005667,CLT-0097,2025-10-03 14:42:30,3528.19,EUR,Virement international,Allemagne,False
TXN-005668,CLT-0005,2025-05-17 14:42:30,2498.57,EUR,Virement international,Allemagne,False
TXN-005669,CLT-0087,2026-02-23 14:42:30,1363.89,EUR,Paiement carte,Russie,False
TXN-005670,CLT-0088,2025-10-16 14:42:30,2708.72,EUR,Retrait,Îles Caïmans,False
TXN-005671,CLT-0087,2025-12-18 14:42:30,4263.59,EUR,Dépôt,Panama,False
TXN-005672,CLT-0061,2025-10-07 14:42:30,2213.79,EUR,Paiement carte,Panama,False
TXN-005673,CLT-0066,2025-07-11 14:42:30,458.16,EUR,Retrait,France,False
TXN-005674,CLT-0062,2025-08-31 14:42:30,2934.04,EUR,Virement international,Panama,False
TXN-005675,CLT-0025,2026-04-23 14:42:30,87991.06,EUR,Dépôt,Panama,True
TXN-005676,CLT-0024,2026-04-12 14:42:30,3776.43,EUR,Paiement carte,France,False
TXN-005677,CLT-0008,2026-01-18 14:42:30,4958.56,EUR,Retrait,France,False
TXN-005678,CLT-0045,2026-01-03 14:42:30,1950.81,EUR,Retrait,Panama,False
TXN-005679,CLT-0079,2026-05-08 14:42:30,1121.18,EUR,Virement,Russie,False
TXN-005680,CLT-0094,2026-04-23 14:42:30,4101.89,EUR,Paiement carte,Allemagne,False
TXN-005681,CLT-0019,2025-11-19 14:42:30,2169.08,EUR,Retrait,Espagne,False
TXN-005682,CLT-0016,2025-11-06 14:42:30,3725.71,EUR,Retrait,Panama,False
TXN-005683,CLT-0074,2025-06-23 14:42:30,1008.53,EUR,Virement international,France,False
TXN-005684,CLT-0052,2026-01-26 14:42:30,77474.15,EUR,Paiement carte,Allemagne,True
TXN-005685,CLT-0028,2026-01-15 14:42:30,2467.91,EUR,Dépôt,France,False
TXN-005686,CLT-0052,2025-05-22 14:42:30,90099.86,EUR,Retrait,Allemagne,True
TXN-005687,CLT-0064,2026-01-21 14:42:30,4477.1,EUR,Retrait,France,False
TXN-005688,CLT-0005,2026-03-22 14:42:30,2902.85,EUR,Retrait,Allemagne,False
TXN-005689,CLT-0092,2025-05-21 14:42:30,4124.52,EUR,Virement,France,False
TXN-005690,CLT-0084,2026-03-02 14:42:30,2924.5,EUR,Retrait,Espagne,False
TXN-005691,CLT-0002,2025-09-27 14:42:30,179.81,EUR,Dépôt,Allemagne,False
TXN-005692,CLT-0088,2026-02-02 14:42:30,4435.58,EUR,Virement,Allemagne,False
TXN-005693,CLT-0099,2025-06-23 14:42:30,1842.0,EUR,Virement,France,False
TXN-005694,CLT-0081,2025-08-06 14:42:30,2439.46,EUR,Virement,Espagne,False
TXN-005695,CLT-0068,2025-07-14 14:42:30,2205.04,EUR,Dépôt,France,False
TXN-005696,CLT-0050,2025-06-10 14:42:30,2110.62,EUR,Virement international,France,False
TXN-005697,CLT-0038,2025-10-28 14:42:30,3266.22,EUR,Dépôt,Panama,False
TXN-005698,CLT-0019,2025-05-25 14:42:30,3642.25,EUR,Virement,Panama,False
TXN-005699,CLT-0060,2026-01-20 14:42:30,3486.67,EUR,Virement international,France,False
TXN-005700,CLT-0092,2026-01-28 14:42:30,160.29,EUR,Retrait,Russie,False
TXN-005701,CLT-0055,2025-07-09 14:42:30,4848.91,EUR,Virement international,Panama,False
TXN-005702,CLT-0068,2026-03-07 14:42:30,1322.74,EUR,Virement international,Allemagne,False
TXN-005703,CLT-0078,2026-01-20 14:42:30,2865.11,EUR,Paiement carte,Russie,False
TXN-005704,CLT-0028,2025-08-21 14:42:30,3387.92,EUR,Retrait,France,False
TXN-005705,CLT-0013,2026-02-18 14:42:30,124.06,EUR,Virement international,Panama,False
TXN-005706,CLT-0045,2025-10-10 14:42:30,4123.13,EUR,Dépôt,France,False
TXN-005707,CLT-0043,2026-03-09 14:42:30,3640.15,EUR,Virement,Îles Caïmans,False
TXN-005708,CLT-0068,2025-06-15 14:42:30,4385.99,EUR,Paiement carte,France,False
TXN-005709,CLT-0064,2025-12-12 14:42:30,2294.14,EUR,Paiement carte,Russie,False
TXN-005710,CLT-0074,2025-07-27 14:42:30,33912.34,EUR,Virement international,Îles Caïmans,True
TXN-005711,CLT-0093,2025-11-11 14:42:30,2801.97,EUR,Virement international,France,False
TXN-005712,CLT-0043,2025-08-16 14:42:30,14.84,EUR,Retrait,Espagne,False
TXN-005713,CLT-0020,2026-02-16 14:42:30,48864.14,EUR,Virement,Panama,True
TXN-005714,CLT-0087,2026-01-10 14:42:30,3799.27,EUR,Paiement carte,Espagne,False
TXN-005715,CLT-0030,2025-10-13 14:42:30,3386.56,EUR,Virement international,Espagne,False
TXN-005716,CLT-0001,2025-12-17 14:42:30,4585.6,EUR,Retrait,Panama,False
TXN-005717,CLT-0047,2025-10-13 14:42:30,3723.05,EUR,Paiement carte,Panama,False
TXN-005718,CLT-0063,2025-08-24 14:42:30,2354.95,EUR,Retrait,France,False
TXN-005719,CLT-0003,2026-03-28 14:42:30,72234.78,EUR,Retrait,Russie,True
TXN-005720,CLT-0029,2025-11-02 14:42:30,1907.05,EUR,Retrait,Panama,False
TXN-005721,CLT-0027,2025-09-19 14:42:30,3287.49,EUR,Retrait,France,False
TXN-005722,CLT-0058,2025-08-28 14:42:30,1030.48,EUR,Dépôt,Allemagne,False
TXN-005723,CLT-0051,2025-06-06 14:42:30,335.91,EUR,Virement,France,False
TXN-005724,CLT-0039,2026-05-08 14:42:30,176.59,EUR,Virement international,Îles Caïmans,False
