transaction_id;client_id;montant;pays_destination;pays_client;heure;est_suspecte;score_montant;score_pays_destination;score_client;score_nocturne;score_risque;niveau_risque;date_calcul;horodatage_alerte;statut_alerte
TXN-001089;CLT-0017;4848,18;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001085;CLT-0038;2664,2;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001079;CLT-0095;413,99;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001077;CLT-0005;3456,85;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004803;CLT-0096;4994,97;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004802;CLT-0031;4901,88;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004789;CLT-0059;2048,83;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004781;CLT-0082;3798,0;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004995;CLT-0065;4001,6;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004992;CLT-0047;3370,99;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004952;CLT-0067;3103,36;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004932;CLT-0099;2842,95;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004924;CLT-0079;1679,88;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004903;CLT-0067;3802,04;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004894;CLT-0082;126,24;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004888;CLT-0012;732,29;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002394;CLT-0095;4410,87;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002393;CLT-0037;1807,07;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002351;CLT-0071;4720,62;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002345;CLT-0069;3108,15;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002324;CLT-0065;2899,0;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002322;CLT-0047;1325,15;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002321;CLT-0096;4444,13;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009335;CLT-0031;550,27;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009325;CLT-0041;4879,85;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009451;CLT-0059;1361,21;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006598;CLT-0095;76,1;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006560;CLT-0017;365,42;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006558;CLT-0097;4570,43;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006544;CLT-0038;1969,59;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006535;CLT-0097;2540,93;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000787;CLT-0082;4783,41;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005002;CLT-0067;4623,43;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-004997;CLT-0081;839,57;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005071;CLT-0018;2997,94;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005070;CLT-0069;961,74;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005060;CLT-0059;4312,89;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005056;CLT-0065;2904,05;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005034;CLT-0012;2719,97;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001135;CLT-0017;1544,07;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000780;CLT-0067;681,01;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000776;CLT-0097;1060,56;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000740;CLT-0079;2123,57;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000738;CLT-0089;1881,4;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000714;CLT-0067;223,61;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006601;CLT-0081;2460,51;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000191;CLT-0038;3550,4;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000190;CLT-0041;2304,17;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006380;CLT-0037;3305,78;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006372;CLT-0069;1674,89;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006357;CLT-0059;4057,12;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006353;CLT-0037;1013,94;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006326;CLT-0067;3136,94;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005268;CLT-0079;4059,22;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005251;CLT-0012;1347,57;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005237;CLT-0010;2028,56;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005221;CLT-0017;4074,77;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006514;CLT-0071;926,12;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005175;CLT-0069;2007,3;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005174;CLT-0081;238,27;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006485;CLT-0059;2789,39;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006476;CLT-0012;4437,64;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006454;CLT-0005;3369,97;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006442;CLT-0017;1995,21;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006411;CLT-0018;2495,78;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009430;CLT-0085;26,0;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009423;CLT-0089;502,2;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009421;CLT-0063;87,85;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009388;CLT-0085;472,36;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002306;CLT-0012;868,57;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002277;CLT-0038;1399,32;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002256;CLT-0085;1291,74;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009340;CLT-0041;4334,48;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000222;CLT-0065;1416,04;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000217;CLT-0017;4383,2;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000203;CLT-0079;392,89;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000202;CLT-0005;1558,94;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002251;CLT-0005;1664,59;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006410;CLT-0065;2008,41;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006398;CLT-0017;243,88;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002239;CLT-0095;1056,09;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002230;CLT-0099;3271,53;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002195;CLT-0063;566,24;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002168;CLT-0097;2462,97;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002154;CLT-0096;4759,71;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009492;CLT-0005;1021,47;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009488;CLT-0059;4092,11;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009471;CLT-0038;3735,19;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009470;CLT-0081;2052,33;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009692;CLT-0082;2212,12;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005212;CLT-0018;2087,26;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005211;CLT-0005;2434,71;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005286;CLT-0097;114,75;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001045;CLT-0018;4629,12;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001028;CLT-0081;1521,11;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000846;CLT-0071;842,38;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005454;CLT-0082;3273,22;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006187;CLT-0097;2432,13;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006166;CLT-0067;4898,67;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000844;CLT-0096;4738,04;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000833;CLT-0085;1201,54;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000823;CLT-0012;1251,12;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005383;CLT-0082;1945,77;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005368;CLT-0079;4816,55;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005353;CLT-0095;913,42;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005352;CLT-0099;3515,57;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005345;CLT-0096;880,04;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005327;CLT-0017;4980,2;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005322;CLT-0081;2155,11;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005296;CLT-0096;2605,98;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005292;CLT-0069;4887,78;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002247;CLT-0038;1057,03;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002139;CLT-0081;2860,85;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002126;CLT-0082;3629,74;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002122;CLT-0082;639,01;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002110;CLT-0017;71,0;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002104;CLT-0065;1851,97;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002078;CLT-0063;2203,6;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009661;CLT-0069;823,55;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009637;CLT-0089;99,57;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009565;CLT-0047;4367,6;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009557;CLT-0089;2919,97;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001853;CLT-0005;412,78;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001954;CLT-0005;1900,41;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006273;CLT-0038;4032,27;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006254;CLT-0089;1482,28;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006248;CLT-0097;1747,73;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005489;CLT-0089;4453,7;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000985;CLT-0071;2277,43;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-000979;CLT-0081;3514,09;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005978;CLT-0071;3003,23;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005954;CLT-0018;3324,86;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005947;CLT-0017;4561,28;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005933;CLT-0097;3794,89;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005568;CLT-0099;1018,62;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005562;CLT-0071;460,37;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005552;CLT-0041;4710,88;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005519;CLT-0096;2193,78;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005508;CLT-0079;217,1;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005507;CLT-0085;389,37;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005496;CLT-0067;1683,09;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006087;CLT-0069;4348,05;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006296;CLT-0059;638,27;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-006280;CLT-0018;2807,09;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002013;CLT-0010;4384,34;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-002004;CLT-0079;3899,96;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001995;CLT-0081;3343,2;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001977;CLT-0041;1398,5;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-001975;CLT-0067;1712,17;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009717;CLT-0041;4840,77;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009713;CLT-0005;3074,27;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009711;CLT-0082;2141,77;Îles Caïmans;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009697;CLT-0063;926,11;Panama;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009696;CLT-0047;3088,44;Îles Caïmans;Îles Caïmans;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-009693;CLT-0096;2652,98;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
TXN-005997;CLT-0005;131,97;Panama;Panama;14;0;0;25;20;0;45;ÉLEVÉ;2026-05-14 11:56:32;2026-05-14 11:56:33;OUVERTE
